Date,Open,High,Low,Close,Adj Close,Volume,Rate,Action
18/12/1995,51.875,54.375,51.875,54.0625,51.5746,5000,Baa2,New
19/12/1995,54.0625,55.9375,54.0625,55.9375,53.363316,19200,Baa2,New
20/12/1995,55.625,57.1875,55,57.1875,54.555786,10900,Baa2,New
21/12/1995,57.1875,57.5,55.9375,56.5625,53.959534,8000,Baa2,New
22/12/1995,56.5625,56.5625,55,55.625,53.065201,2500,Baa2,New
26/12/1995,55,56.5625,55,56.25,53.661427,5700,Baa2,New
27/12/1995,56.25,56.25,55.625,55.9375,53.363316,2200,Baa2,New
28/12/1995,56.25,56.25,54.6875,55,52.468952,8900,Baa2,New
29/12/1995,55,55.9375,55,55.9375,53.363316,2000,Baa2,New
02/01/1996,55.9375,57.1875,55.9375,57.1875,54.555786,2800,Baa2,New
03/01/1996,57.5,58.125,57.5,57.5,54.853912,5900,Baa2,New
04/01/1996,57.5,57.8125,57.5,57.5,54.853912,2400,Baa2,New
05/01/1996,57.5,57.8125,57.5,57.8125,55.152012,1900,Baa2,New
08/01/1996,57.8125,57.8125,56.875,57.5,54.853912,4200,Baa2,New
09/01/1996,57.1875,57.1875,56.25,56.875,54.25766,8200,Baa2,New
10/01/1996,56.875,56.875,53.4375,54.0625,51.5746,5000,Baa2,New
11/01/1996,54.0625,54.0625,52.5,54.0625,51.5746,8600,Baa2,New
12/01/1996,54.0625,54.375,52.8125,53.75,51.276478,5600,Baa2,New
15/01/1996,53.4375,54.0625,53.4375,53.75,51.276478,400,Baa2,New
16/01/1996,54.0625,54.0625,53.75,53.75,51.276478,700,Baa2,New
17/01/1996,53.4375,53.75,53.4375,53.4375,50.978355,1800,Baa2,New
18/01/1996,53.125,53.125,51.25,51.875,49.487759,5800,Baa2,New
19/01/1996,51.875,51.875,51.25,51.5625,49.189651,1000,Baa2,New
22/01/1996,51.5625,51.875,51.25,51.5625,49.189651,2300,Baa2,New
23/01/1996,51.5625,53.75,51.25,53.4375,50.978355,10400,Baa2,New
24/01/1996,53.75,55.9375,53.125,55,52.468952,9200,Baa2,New
25/01/1996,55.3125,55.3125,54.6875,54.6875,52.170837,1100,Baa2,New
26/01/1996,55,55,54.0625,54.0625,51.5746,3000,Baa2,New
29/01/1996,54.0625,54.0625,53.75,53.75,51.276478,700,Baa2,New
30/01/1996,53.75,56.25,53.75,56.25,53.661427,8800,Baa2,New
31/01/1996,56.25,56.875,55.9375,56.25,53.661427,9800,Baa2,New
01/02/1996,56.25,56.25,55.625,55.625,53.065201,2300,Baa2,New
02/02/1996,55.9375,55.9375,55.625,55.625,53.065201,900,Baa2,New
05/02/1996,55,58.125,55,58.125,55.45015,24000,Baa2,New
06/02/1996,57.8125,59.6875,57.8125,59.6875,56.940731,17800,Baa2,New
07/02/1996,59.375,60,59.375,59.375,56.642605,5500,Baa2,New
08/02/1996,59.6875,59.6875,59.0625,59.0625,56.344501,8400,Baa2,New
09/02/1996,59.0625,59.6875,59.0625,59.6875,56.940731,12400,Baa2,New
12/02/1996,59.0625,60.625,58.125,59.375,56.642605,27500,Baa2,New
13/02/1996,59.375,59.6875,59.0625,59.0625,56.344501,2400,Baa2,New
14/02/1996,58.75,58.75,57.8125,57.8125,55.152012,2100,Baa2,New
15/02/1996,57.5,57.8125,56.5625,56.5625,53.959534,3400,Baa2,New
16/02/1996,56.5625,57.5,56.5625,57.5,54.853912,4000,Baa2,New
20/02/1996,56.875,57.8125,56.875,57.8125,55.152012,3200,Baa2,New
21/02/1996,57.5,58.125,57.5,58.125,55.45015,1300,Baa2,New
22/02/1996,58.4375,58.4375,57.8125,58.4375,55.748257,3000,Baa2,New
23/02/1996,57.5,58.75,57.1875,58.4375,55.748257,5000,Baa2,New
26/02/1996,58.125,59.0625,57.8125,58.4375,55.748257,4700,Baa2,New
27/02/1996,58.75,59.0625,58.125,59.0625,56.344501,2100,Baa2,New
28/02/1996,59.0625,59.375,58.125,58.75,56.046391,6500,Baa2,New
29/02/1996,58.4375,58.4375,58.125,58.4375,55.748257,800,Baa2,New
01/03/1996,58.75,59.375,58.4375,59.0625,56.344501,3500,Baa2,New
04/03/1996,59.0625,59.375,57.8125,58.75,56.046391,8900,Baa2,New
05/03/1996,58.125,58.125,57.8125,57.8125,55.152012,3000,Baa2,New
06/03/1996,57.8125,58.75,57.8125,57.8125,55.152012,3800,Baa2,New
07/03/1996,57.8125,58.125,57.5,57.8125,55.152012,3200,Baa2,New
08/03/1996,57.5,57.5,55,55,52.468952,8000,Baa2,New
11/03/1996,55,55.625,55,55.3125,52.767086,5100,Baa2,New
12/03/1996,55.625,55.625,55,55.625,53.065201,16000,Baa2,New
13/03/1996,55.3125,55.625,55,55.3125,52.862312,2500,Baa2,New
14/03/1996,55.625,56.25,55.3125,55.3125,52.862312,3600,Baa2,New
15/03/1996,55.3125,55.9375,55.3125,55.625,53.160957,1500,Baa2,New
18/03/1996,55.625,57.5,55.625,57.1875,54.65424,4400,Baa2,New
19/03/1996,57.8125,59.375,57.8125,58.75,56.147522,19100,Baa2,New
20/03/1996,58.4375,58.75,57.1875,58.75,56.147522,18400,Baa2,New
21/03/1996,58.75,61.25,58.75,60.625,57.939461,25600,Baa2,New
22/03/1996,60.625,60.625,59.375,59.375,56.744827,3700,Baa2,New
25/03/1996,59.0625,59.0625,58.75,59.0625,56.446182,4600,Baa2,New
26/03/1996,58.75,60,57.8125,60,57.342159,11000,Baa2,New
27/03/1996,60,60.625,59.6875,60,57.342159,7900,Baa2,New
